symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
AG,First Majestic Silver Corp.,6.34,6.734,0.4,6.0,6.38,8.44,4.17,1.91318376,6.6578,6.2508,NYSE,10833006.0,10880544.0,6.0,5.94,-0.26,-24.38,2025-02-20T10:59:00.000+0000,301764000.0,1733259602
AGAC,African Gold Acquisition Corporation,10.69,0.0936,0.01,10.69,10.69,10.69,9.84,0.167486633,10.57502,10.27732,NYSE,245.0,4661.0,10.69,10.65,-0.03,-356.3333333333333,,15667599.0,1692371166
AGAC-UN,African Gold Acquisition Corporation,10.56,-0.565,-0.06,10.56,10.56,11.48,9.75,0.57132108,10.555126,10.225772,NYSE,100.0,147.0,10.56,10.62,0.208,50.76923076923077,,54102375.0,1689262732
AGAC-WT,African Gold Acquisition Corpor,0.0095,0.0,0.0095,0.0064,0.0125,0.0125,0.0064,0.0,0.0,0.0,NYSE,0.0,0.0,0.013,0.01,0.0,0.0,,0.0,1671742710
AGCB,Altimeter Growth Corp. 2,10.105,0.0485,0.0049,10.1,10.105,10.11,9.7,0.0,10.016854,9.895857,NYSE,1910.0,538352.0,10.1,10.1001,0.01,1010.5,,0.0,1671569243
AGCO,AGCO Corporation,100.56,-0.9261,-0.94,99.5,101.61,130.26,84.35,7.506331368,97.1982,102.73805,NYSE,548378.0,807182.0,101.61,101.5,2.26,44.5,2025-02-04T05:00:00.000+0000,74645300.0,1733259602
AGD,Abrdn Global Dynamic Dividend Fund,10.2,-0.2933,-0.03,10.16,10.24,10.68,9.09,0.12800592,10.3364,9.88455,NYSE,101898.0,93157.0,10.24,10.23,0.6,17.0,2025-05-16T13:00:00.000+0000,12549600.0,1733259602
AGI,Alamos Gold Inc.,19.36,4.4792,0.83,18.78,19.77,21.45,11.24,8.13406528,19.6424,16.97635,NYSE,2605650.0,2521930.0,18.78,18.53,0.6,32.27,2025-02-19T05:00:00.000+0000,420148000.0,1733259602
AGL,"agilon health, inc.",2.13,-7.3913,-0.17,2.12,2.27,13.76,1.5,0.87759834,2.7324,4.86415,NYSE,2258434.0,4736253.0,2.25,2.3,-0.76,-2.8,2025-02-25T05:00:00.000+0000,412018000.0,1733259602
AGM,Federal Agricultural Mortgage Corporation,212.49,-0.2207,-0.47,211.12,213.345,217.6,165.5,2.263282838,193.627,187.95496,NYSE,27444.0,45355.0,212.04,212.96,15.55,13.66,2025-02-21T13:30:00.000+0000,10651244.0,1733259602
AGM-A,Federal Agricultural Mortgage Corporation,165.01,0.0,0.0,165.01,165.01,167.5,122.23,2.27384077,151.4122,147.62515,NYSE,72.0,536.0,165.01,160.0,15.54,10.62,2025-02-21T13:30:00.000+0000,13771947.0,1732902771
AGM-PC,Federal Agricultural Mortgage Corporation,24.9901,0.0004,0.0001,24.99,25.34,27.2599,24.44,0.70020261,25.17289,25.090082,NYSE,2655.0,1154.0,25.34,24.99,11.113,2.248726716458202,2024-08-05T00:00:00.000+0000,28019200.0,1721157695
AGM-PD,Federal Agricultural Mortgage Corporation,22.97,-0.906,-0.21,22.91,23.3499,25.0,22.2,2.253240841,24.08089,23.61982,NYSE,8061.0,3862.0,23.27,23.18,11.113,2.07,2025-02-21T13:30:00.000+0000,97860577.0,1733257653
AGM-PE,Federal Agricultural Mortgage Corporation,23.3,-0.4274,-0.1,23.3,23.6,24.9299,21.95,2.264123514,23.890694,23.668518,NYSE,4622.0,11931.0,23.4,23.4,11.113,2.1,2025-02-21T13:30:00.000+0000,96940520.0,1733258880
AGM-PF,Federal Agricultural Mortgage Corporation,21.16,0.3743,0.0789,21.01,21.21,23.39,20.15,2.282351054,22.236866,21.814728,NYSE,14609.0,10106.0,21.15,21.0811,11.113,1.9,2025-02-21T13:30:00.000+0000,107603881.0,1733259407
AGM-PG,Federal Agricultural Mortgage Corporation,19.8999,-0.5005,-0.1001,19.66,19.9,22.3643,18.5,2.262460207,21.020155,20.401014,NYSE,13186.0,12701.0,19.9,20.0,11.113,1.79,2025-02-21T13:30:00.000+0000,113420409.0,1733257533
AGO,Assured Guaranty Ltd.,92.27,0.1955,0.18,91.57,92.63,96.6,67.27,4.696616816,85.8278,81.8691,NYSE,173231.0,344814.0,92.27,92.09,12.75,7.24,2025-02-25T05:00:00.000+0000,50900800.0,1733259602
AGR,"Avangrid, Inc.",35.67,-0.112,-0.04,35.63,35.775,37.7,29.71,13.80111537,35.8082,35.5831,NYSE,423879.0,652788.0,35.75,35.71,2.9,12.3,2025-02-19T05:00:00.000+0000,386911000.0,1733259602
AGRO,Adecoagro S.A.,10.94,1.2963,0.14,10.83,11.0,12.51,8.72,1.1392369,11.2852,10.5768,NYSE,536370.0,713887.0,10.85,10.8,1.5,7.29,2025-03-13T04:00:00.000+0000,104135000.0,1733259602
AGS,"PlayAGS, Inc.",11.6,-0.1721,-0.02,11.595,11.66,11.75,7.432,0.47475088,11.5862,10.75055,NYSE,145462.0,190947.0,11.65,11.62,0.17,68.24,2025-03-04T05:00:00.000+0000,40926800.0,1733259602
AGTI,"Agiliti, Inc.",10.05,-0.4951,-0.05,10.05,10.1,18.61,5.07,1.36761397,10.0296,8.4634,NYSE,26495305.0,2765312.0,10.1,10.1,-0.14,-71.78571428571429,2024-08-06T00:00:00.000+0000,136080992.0,1715025618
AGX,"Argan, Inc.",149.91,-3.9961,-6.24,146.1353,153.04,165.33,39.74,2.023740027,130.0906,82.5439,NYSE,355044.0,307911.0,151.35,156.15,3.19,46.99,2024-12-05T21:00:00.000+0000,13499700.0,1733259602
AHC,A. H. Belo Corporation,7.56,-1.30548,-0.0999999,7.48,7.65,12.64,5.28,0.040464817,7.1269426,8.082522,NYSE,18794.0,27708.0,7.66,7.66,0.0,0.0,,5352489.0,1624939200
AHH,"Armada Hoffler Properties, Inc.",10.98,-0.9025,-0.1,10.97,11.14,13.11,10.02,1.115956099,11.0506,11.12695,NYSE,365352.0,641726.0,11.14,11.08,-0.22,-49.91,2025-02-20T13:30:00.000+0000,101635346.0,1733259602
AHH-PA,"Armada Hoffler Properties, Inc.",22.75,-0.2193,-0.05,22.7232,22.895,25.76,20.7293,1.120607693,24.047522,22.633642,NYSE,12965.0,11288.0,22.75,22.8,0.242,94.01,2025-02-20T13:30:00.000+0000,49168489.0,1733259602
AHL,Aspen Insurance Holdings Limited,1e-05,,,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,NYSE,0.0,0.0,,,0.0,,,0.0,1733184000
AHL-PC,Aspen Insurance Holdings Limited,25.53,0.1569,0.04,25.49,25.54,26.915,25.04,1.54190577,26.21518,25.9641,NYSE,29382.0,18328.0,25.49,25.49,-0.243,-105.06,,60395839.0,1733259254
AHL-PD,Aspen Insurance Holdings Limited,21.88,-0.455,-0.1,21.88,22.08,22.8,19.38,1.321460957,21.58551,20.81618,NYSE,23193.0,19428.0,21.91,21.98,-0.243,-90.04,,60395839.0,1733259602
AHL-PE,Aspen Insurance Holdings Limited,21.0303,-0.9873,-0.2097,20.99,21.3878,22.68,18.84,1.270142613,21.354769,20.475063,NYSE,19387.0,16081.0,21.17,21.24,-0.243,-86.54,,60395839.0,1733259504
AHR,"American Healthcare REIT, Inc.",28.9,-0.2072,-0.06,28.35,29.115,29.99,12.63,4.423503649,26.2662,18.4736,NYSE,1552245.0,2286363.0,28.94,28.96,-0.46,-62.83,2025-03-20T04:00:00.000+0000,153062410.0,1733259602
AHT,"Ashford Hospitality Trust, Inc.",9.05,8.2536,0.69,8.51,9.4,24.2,5.2,0.053490812,7.5,10.5705,NYSE,67746.0,45293.0,9.4,8.36,4976.9,0.0,2025-02-03T21:00:00.000+0000,5910587.0,1733259602
AHT-PD,"Ashford Hospitality Trust, Inc.",14.94,-0.0669,-0.01,14.9216,15.2465,21.71,11.62,0.049379449,16.694206,16.048775,NYSE,10310.0,4310.0,15.14,14.95,-8.488,-1.76,2025-02-03T21:00:00.000+0000,3087300.0,1733259203
AHT-PF,"Ashford Hospitality Trust, Inc.",14.6624,0.153,0.0224,14.62,14.7,18.73,9.6,0.046155138,15.637048,14.814716,NYSE,1236.0,1748.0,14.7,14.64,-8.488,-1.73,2025-02-03T21:00:00.000+0000,3147857.0,1733255898
AHT-PG,"Ashford Hospitality Trust, Inc.",14.2,-0.0704,-0.01,14.1999,14.33,18.99,11.7,0.049377731,15.463914,15.419022,NYSE,32396.0,3204.0,14.3,14.21,-8.488,-1.67,2025-02-03T21:00:00.000+0000,3248074.0,1733253851
AHT-PH,"Ashford Hospitality Trust, Inc.",14.7,2.0833,0.3,14.7,15.2811,18.86,9.61,0.047116705,15.17867,14.733905,NYSE,5025.0,1548.0,15.2811,14.4,-8.488,-1.73,2025-02-03T21:00:00.000+0000,3205218.0,1733254840
AHT-PI,"Ashford Hospitality Trust, Inc.",14.2,0.3534,0.05,14.04,14.85,18.92,9.82,0.046318242,15.531234,14.736301,NYSE,3427.0,1410.0,14.2218,14.15,-8.488,-1.67,2025-02-03T21:00:00.000+0000,3261848.0,1733255895
AI,"C3.ai, Inc.",36.75,1.5474,0.56,35.4,37.28,39.88,18.85,4.53983775,27.3516,26.6376,NYSE,4130975.0,4760228.0,35.555,36.19,-2.28,-16.12,2024-12-09T21:00:00.000+0000,123533000.0,1733259602
AIC,Arlington Asset Investment Corp. 6.75% SR NT 25,24.3301,0.0415,0.0101,24.27,24.34,24.88,23.09,0.631378236,24.25504,24.23186,NYSE,13686.0,5896.0,24.3018,24.32,-1.665,-14.612672672672673,2023-03-31T00:00:00.000+0000,25950499.0,1704488264
AIF,Apollo Tactical Income Fund Inc.,14.82,-0.2692,-0.04,14.8,14.89,15.449,12.49,0.214411314,14.79626,14.20161,NYSE,38319.0,78327.0,14.86,14.86,2.4,6.175,2024-06-07T04:00:00.000+0000,14467700.0,1721419186
AIG,"American International Group, Inc.",75.1,-1.1972,-0.91,75.08,76.4,80.83,64.81,46.8450519,75.7908,75.43605,NYSE,2499598.0,4019495.0,76.38,76.01,5.03,14.93,2025-02-11T05:00:00.000+0000,623769000.0,1733259602
AIG-PA,"American International Group, Inc.",24.99,-0.08,-0.02,24.98,25.01,25.39,20.87,44.832309225,24.858818,23.847559,NYSE,20432.0,80509.0,25.0,25.01,11.437,2.1850135525050276,2023-03-31T00:00:00.000+0000,1794009973.0,1710446402
AIII,"ACRE Realty Investors, Inc.",,,,,,,,0.0,0.0,0.0,NYSE,0.0,0.0,,,,0.0,2017-06-30T00:00:00.000+0000,0.0,1561759658
AIN,Albany International Corp.,83.09,-2.4193,-2.06,82.94,85.17,99.41,67.39,2.600717,78.5906,86.22455,NYSE,165236.0,237930.0,85.17,85.15,3.2,25.97,2025-02-24T05:00:00.000+0000,31300000.0,1733259602
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,24.77,-0.0807,-0.02,24.6587,25.0,25.0,16.73,0.85062657,22.636,20.9209,NYSE,86347.0,74680.0,24.77,24.79,3.21,7.72,2024-10-04T10:59:00.000+0000,34341000.0,1733259602
AIR,AAR Corp.,68.4,-1.6818,-1.17,68.375,69.84,76.34,54.71,2.45608668,64.3566,65.97645,NYSE,142402.0,292342.0,69.84,69.57,1.81,37.79,2024-12-19T10:59:00.000+0000,35907700.0,1733259602
AIRC,Apartment Income REIT Corp.,39.08,-0.0256,-0.01,39.075,39.1,39.1,28.22,5.67066432,38.7022,33.87825,NYSE,12988662.0,3830688.0,39.09,39.09,4.3,9.088372093023256,2024-07-25T10:59:00.000+0000,145104000.0,1719518466
AIT,"Applied Industrial Technologies, Inc.",277.1,1.5353,4.19,272.27,277.56,282.98,162.19,10.65352515,243.1312,206.9424,NYSE,161898.0,244273.0,275.43,272.91,9.8,28.28,2025-01-23T13:30:00.000+0000,38446500.0,1733259602
AIU,Meta Data Limited,0.61,2.5038,0.0149,0.585,0.65,8.7,0.55,0.018781717,2.29312,3.73328,NYSE,164776.0,357546.0,0.615,0.5951,1.2,0.5083333333333333,2024-08-26T12:30:00.000+0000,30789700.0,1723575330
AIV,Apartment Investment and Management Company,8.73,-1.6892,-0.15,8.7,8.9,9.49,7.05,1.23327837,8.7496,8.40245,NYSE,408340.0,867709.0,8.87,8.88,-1.73,-5.05,2025-02-20T21:00:00.000+0000,141269000.0,1733259602
AIW,Arlington Asset Investment Corp.,25.0,-0.119859,-0.0300007,25.0,25.0,25.6,23.6,0.0,25.232813,25.247778,NYSE,1816.0,1144.0,25.0,25.0,0.005,5000.0,2021-05-10T04:00:00.000+0000,0.0,0
AIYY,YieldMax AI Option Income Strategy ETF,9.81,1.343,0.13,9.44,9.91,21.694,8.2,0.032564462,9.28902,11.546005,NYSE,163660.0,123825.0,9.59,9.68,,,,3319517.0,1733259600
AIZ,"Assurant, Inc.",227.34,0.7132,1.61,224.29,229.235,230.55,160.12,11.659677516,203.437,183.9552,NYSE,288666.0,363922.0,226.7,225.73,14.0,16.24,2025-02-04T05:00:00.000+0000,51287400.0,1733259602
AIZN,"Assurant, Inc. 5.25% Subordinat",21.75,-0.1836,-0.04,21.45,21.9899,23.14,19.62,11.625982369,22.31796,21.710915,NYSE,7927.0,9473.0,21.54,21.79,0.0,,2023-03-31T00:00:00.000+0000,531303570.0,1733259602
AJAX,Ajax I,8.72,-0.683365,-0.0599995,8.445,8.79,13.85,7.555,0.335248248,9.459167,10.111079,NYSE,320839.0,1041335.0,8.8,8.78,,0.0,,38445900.0,1630036800
AJAX-UN,Ajax I,8.95,-2.46507,-0.2262,8.95,8.96,15.19,7.93,0.0,9.928594,10.646687,NYSE,2945.0,48786.0,9.05,9.1762,,0.0,,0.0,0
AJG,Arthur J. Gallagher & Co.,309.81,0.6007,1.85,302.89,310.15,316.72,218.63,67.972314,290.7502,268.62616,NYSE,913600.0,920730.0,308.85,307.96,5.24,59.12,2025-01-23T10:59:00.000+0000,219400000.0,1733259602
AJRD,"Aerojet Rocketdyne Holdings, Inc.",57.99,1.4166,0.81,57.98,58.005,58.01,39.23,4.683208669,55.076,54.67305,NYSE,3979951.0,1126424.0,57.98,57.18,0.92,63.03260869565217,2023-10-30T00:00:00.000+0000,80758901.0,1690488002
AJX,Great Ajax Corp.,3.02,-0.6579,-0.02,2.97,3.07,6.01,2.92,0.137170816,3.1492,3.50175,NYSE,224819.0,134101.0,3.02,3.04,-3.37,-0.9,2025-02-24T05:00:00.000+0000,45420800.0,1733173202
AJXA,Great Ajax Corp. 7.25 CV SR NT 24,25.07,0.1598,0.04,25.02,25.07,25.3,23.76,0.14084677,25.06484,24.681955,NYSE,31115.0,12568.0,25.02,25.03,1.451,17.28,2023-03-31T00:00:00.000+0000,5618140.0,1714420291
AKA,a.k.a. Brands Holding Corp.,23.56,2.2126,0.51,22.42,23.56,33.728,7.0,0.250687659,22.74358,17.960165,NYSE,9429.0,10228.0,23.56,23.05,-2.9,-8.12,2025-03-06T05:00:00.000+0000,10640393.0,1733259602
AKO-A,Embotelladora Andina S.A.,13.1932,0.4733,0.0632,13.1932,13.4153,17.0,10.94,2.484239822,13.7912,13.76315,NYSE,492.0,2969.0,13.4153,13.13,1.26,10.47,2025-01-28T10:59:00.000+0000,186483794.0,1733253203
AKO-B,Embotelladora Andina S.A.,17.96,0.8989,0.16,17.895,18.05,20.38,12.5,2.4705415,18.3346,17.74485,NYSE,2480.0,16165.0,17.9,17.8,1.24,14.48,2025-01-28T10:59:00.000+0000,137557990.0,1733257355
AKR,Acadia Realty Trust,25.34,-1.1315,-0.29,25.27,25.68,26.29,15.48,3.0320577,24.2716,19.9733,NYSE,579274.0,1081398.0,25.68,25.63,0.11,230.36,2025-02-11T05:00:00.000+0000,119655000.0,1733259602
AL,Air Lease Corporation,50.43,-0.336,-0.17,49.68,50.725,52.31,38.4,5.61674211,46.1046,46.47915,NYSE,597424.0,688628.0,50.56,50.6,4.39,11.49,2025-02-13T10:59:00.000+0000,111377000.0,1733259602
ALB,Albemarle Corporation,109.07,-2.0036,-2.23,108.54,111.0,153.54,71.97,12.8200878,99.873,106.0249,NYSE,1200035.0,2474863.0,111.0,111.3,-16.76,-6.51,2025-02-12T05:00:00.000+0000,117540000.0,1733259602
ALC,Alcon Inc.,87.34,-1.0087,-0.89,86.81,87.7,101.1,71.455,43.084822,93.0174,89.42845,NYSE,586663.0,800776.0,87.44,88.23,2.34,37.32,2025-02-25T05:00:00.000+0000,493300000.0,1733259602
ALCC,AltC Acquisition Corp.,18.23,20.1714,3.06,15.41,18.8,18.8,10.27,0.785709299,12.4324,10.955575,NYSE,5059681.0,1095287.0,15.69,15.17,0.2,91.15,2023-03-31T00:00:00.000+0000,43099797.0,1715284802
ALE,"ALLETE, Inc.",64.59,-0.3856,-0.25,64.53,65.0,65.86,55.82,3.73452921,64.411,62.3234,NYSE,242654.0,250861.0,65.0,64.84,3.12,20.7,2025-02-18T13:30:00.000+0000,57819000.0,1733259602
ALEX,"Alexander & Baldwin, Inc.",19.32,-1.4286,-0.28,19.3,19.66,20.3,15.53,1.403267628,19.0624,17.7974,NYSE,215307.0,305211.0,19.62,19.6,0.82,23.56,2025-02-26T05:00:00.000+0000,72632900.0,1733259602
ALG,Alamo Group Inc.,199.74,-1.0943,-2.21,197.88,203.14,231.4,163.74,2.408884374,183.6506,189.2312,NYSE,37970.0,81830.0,203.01,201.95,9.94,20.09,2025-02-20T10:59:00.000+0000,12060100.0,1733259602
ALIT,"Alight, Inc.",7.9,-1.3733,-0.11,7.765,8.0,10.38,6.15,4.2067974,7.4134,7.89885,NYSE,4601206.0,4937541.0,8.0,8.01,-0.62,-12.74,2025-02-19T05:00:00.000+0000,532506000.0,1733259602
ALJ,"Alon USA Energy, Inc. common st",,,,,,,,0.0,0.0,0.0,NYSE,0.0,0.0,,,,0.0,2017-03-31T00:00:00.000+0000,0.0,1561759658
ALK,"Alaska Air Group, Inc.",52.55,-1.1475,-0.61,52.47,53.685,54.14,32.62,6.67095975,47.6966,41.7175,NYSE,1879630.0,2322501.0,53.3,53.16,2.51,20.94,2025-01-23T13:30:00.000+0000,126945000.0,1733259602
ALL,The Allstate Corporation,203.4,-0.4844,-0.99,202.585,205.51,209.88,134.17,53.8609302,192.9514,175.2863,NYSE,783926.0,1497139.0,205.28,204.39,15.47,13.15,2025-02-05T05:00:00.000+0000,264803000.0,1733259602
ALLE,Allegion plc,140.49,0.0641,0.09,139.9301,141.53,156.1,104.25,12.212697357,143.8544,131.83745,NYSE,540538.0,813193.0,140.5,140.4,6.5,21.61,2025-02-18T05:00:00.000+0000,86929300.0,1733259602
ALLG,Allego N.V.,1.82,-10.7843,-0.22,1.81,2.29,3.75,0.57,0.496916435,1.693604,1.248766,NYSE,280181.0,437847.0,2.29,2.04,-0.46,-3.9565217391304346,2024-11-12T00:00:00.000+0000,273031008.0,1724356802
ALL-PB,The Allstate Corporation,26.35,-0.0379,-0.01,26.32,26.37,26.84,25.14,54.896757129,26.065393,25.973911,NYSE,17011.0,29020.0,26.32,26.36,12.037,2.19,2025-02-05T21:00:00.000+0000,2053227813.0,1733259602
ALL-PG,The Allstate Corporation,24.99,0.0,0.0,24.98,25.0,26.2311,21.55,32.095406075,24.929367,24.21236,NYSE,6977.0,66657.0,24.98,24.99,12.037,2.0760986956882945,2023-03-31T00:00:00.000+0000,1284329975.0,1681502402
ALL-PH,The Allstate Corporation,22.29,-0.4911,-0.11,22.17,22.4999,24.97,20.78,53.857396931,23.511,22.84858,NYSE,173077.0,112185.0,22.4,22.4,6.64,3.36,2025-02-05T21:00:00.000+0000,2416209159.0,1733259602
ALL-PI,The Allstate Corporation,20.81,-0.763,-0.16,20.78,21.02,24.49,19.9,53.710223371,22.345804,21.895672,NYSE,65341.0,31028.0,20.94,20.97,12.037,1.73,2025-02-05T21:00:00.000+0000,2580976879.0,1733259602
ALL-PJ,The Allstate Corporation,27.14,0.1107,0.03,27.0408,27.18,28.22,26.03,54.978362762,27.50218,27.150091,NYSE,33156.0,49447.0,27.15,27.11,,,2025-02-05T21:00:00.000+0000,1996425126.0,1733259598
ALLY,Ally Financial Inc.,39.11,-0.2296,-0.09,38.77,39.4963,45.46,29.05,11.91740365,35.8892,38.4817,NYSE,1648798.0,4161536.0,39.48,39.2,2.5,15.64,2025-01-17T13:30:00.000+0000,304715000.0,1733259602
ALLY-PA,GMAC Capital Trust I GTD TR PFD-2,25.24,-0.2766,-0.07,25.24,25.27,25.27,25.24,0.0,25.24,25.24,NYSE,8959.0,0.0,25.34,25.31,0.0,0.0,,0.0,1634241602
AL-PA,Air Lease Corporation,25.18,-0.0397,-0.01,25.18,25.189,26.2,24.0,4.251844591,25.240648,25.316177,NYSE,26122.0,64250.0,25.185,25.19,-1.329,-18.94657637321294,2024-11-07T00:00:00.000+0000,168858006.0,1729108802
ALP-PQ,Alabama Power Company,25.03,0.08,0.02,24.91,25.03,26.24,23.86,0.0,24.999218,25.048864,NYSE,15432.0,26310.0,25.0,25.01,40.54,0.6174148988653182,,0.0,1665691051
ALSN,"Allison Transmission Holdings, Inc.",116.96,0.1799,0.21,115.75,118.32,122.53,54.1,10.131402688,106.1426,86.2834,NYSE,501538.0,584511.0,117.13,116.75,8.19,14.28,2025-02-11T05:00:00.000+0000,86622800.0,1733259602
ALTG,Alta Equipment Group Inc.,7.79,-2.9888,-0.24,7.71,8.16,13.67,5.4,0.259066577,6.8088,8.8553,NYSE,275643.0,303284.0,8.0,8.03,-1.71,-4.56,2025-03-13T04:00:00.000+0000,33256300.0,1733259602
ALTG-PA,Alta Equipment Group Inc.,25.57,0.1175,0.03,25.57,25.934,26.46,25.2001,0.263366474,25.603786,25.80867,NYSE,349.0,2463.0,25.934,25.54,-0.61,-41.92,2024-11-12T21:15:00.000+0000,10299823.0,1733259602
ALTM,Arcadium Lithium plc,5.11,-0.969,-0.05,5.09,5.17,7.80133,2.19,5.496469811,4.8192,4.05655,NYSE,10365097.0,23116661.0,5.15,5.16,0.18,28.39,2025-02-20T10:59:00.000+0000,1075630100.0,1733259602
ALUR,Allurion Technologies Inc.,0.3632,-0.7379,-0.0027,0.34,0.3645,4.0,0.31,0.023421497,0.6254,1.343245,NYSE,497047.0,375028.0,0.3442,0.3659,-0.41,-0.89,2025-03-19T12:00:00.000+0000,64486500.0,1733259602
ALUS,Alussa Energy Acquisition Corp.,9.5,1.06383,0.1,9.4483,9.7,15.28,9.29,0.0,9.924828,10.533905,NYSE,256550.0,650681.0,9.7,9.4,,0.0,2021-05-20T04:00:00.000+0000,0.0,0
ALV,"Autoliv, Inc.",97.15,-2.1454,-2.13,95.69,98.28,129.38,89.51,7.650727655,96.058,107.6199,NYSE,670475.0,825630.0,98.24,99.28,7.66,12.68,2025-01-31T07:30:00.000+0000,78751700.0,1733259602
ALX,"Alexander's, Inc.",221.35,-1.7794,-4.01,219.1809,226.61,251.63,183.54,1.130498642,228.5606,222.97205,NYSE,8534.0,11214.0,226.61,225.36,9.24,23.96,2025-02-10T05:00:00.000+0000,5107290.0,1733259602
AM,Antero Midstream Corporation,15.48,0.9785,0.15,15.25,15.52,16.0,11.58,7.45089552,15.2698,14.4973,NYSE,3829925.0,2799504.0,15.44,15.33,0.8,19.35,2025-02-12T05:00:00.000+0000,481324000.0,1733259602
AMAM,Ambrx Biopharma Inc.,28.0,0.0715,0.02,27.98,28.0,28.15,6.55,1.7720976,25.3258,16.44507,NYSE,1422420.0,1943941.0,27.99,27.98,0.42,66.66666666666667,2024-04-04T04:00:00.000+0000,63289200.0,1709758801
AMBC,"Ambac Financial Group, Inc.",12.72,-0.7026,-0.09,12.51,12.82,18.45,10.12,0.603476232,11.6942,13.3874,NYSE,239666.0,562182.0,12.76,12.81,-0.47,-27.06,2025-02-25T05:00:00.000+0000,47443100.0,1733259602
AMBC-WT,"Ambac Financial Group, Inc.",0.0092,0.0,0.0,0.0047,0.022,0.022,0.0047,0.0,0.0,0.0,NYSE,0.0,0.0,0.022,0.017,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1681934283
AMBI,Ambipar Emergency Response,4.92,-10.219,-0.56,4.89,5.325,8.44,3.07,0.272714872,5.79944,4.925775,NYSE,4107.0,11658.0,5.16,5.48,0.25,19.68,2024-12-06T05:00:00.000+0000,55429852.0,1733259201
AMBP,Ardagh Metal Packaging S.A.,3.72,-1.3263,-0.05,3.71,3.79,4.26,3.16,2.22326172,3.7678,3.64475,NYSE,1271327.0,1387452.0,3.77,3.77,-0.12,-31.0,2025-02-20T12:00:00.000+0000,597651000.0,1733259602
AMC,"AMC Entertainment Holdings, Inc.",4.86,-3.5714,-0.18,4.77,4.9899,11.88,2.38,1.8258048,4.437,4.47005,NYSE,10035997.0,10123328.0,4.95,5.04,-1.36,-3.57,2025-02-26T05:00:00.000+0000,375680000.0,1733259602
AMCR,Amcor plc,10.56,-0.0946,-0.01,10.52,10.62,11.48,8.78,15.2627904,10.8002,10.16055,NYSE,9184947.0,10224014.0,10.52,10.57,0.53,19.92,2025-02-04T05:00:00.000+0000,1445340000.0,1733259602
AME,"AMETEK, Inc.",194.33,-0.629,-1.23,193.435,195.45,198.33,149.03,44.95008364,179.0588,173.6224,NYSE,1105817.0,1244533.0,195.45,195.56,5.75,33.8,2025-02-04T05:00:00.000+0000,231308000.0,1733259602
AMG,"Affiliated Managers Group, Inc.",184.61,-0.4315,-0.8,184.61,186.28,199.52,135.22,5.579855711,185.9186,168.863,NYSE,142873.0,185320.0,186.2,185.41,15.39,12.0,2025-02-03T05:00:00.000+0000,30225100.0,1733259602
AMH,American Homes 4 Rent,37.44,-0.6633,-0.25,37.43,37.78,41.41,33.75,13.81056768,37.719,37.0354,NYSE,753725.0,2124444.0,37.78,37.69,0.96,39.0,2025-02-20T21:00:00.000+0000,368872000.0,1733259602
AMH-PE,American Homes 4 Rent,24.99,0.0,0.0,24.99,24.99,26.15,23.35,0.0,25.208725,25.381832,NYSE,58545.0,79063.0,24.99,24.99,0.3,83.3,,0.0,0
AMH-PF,American Homes 4 Rent,25.14,0.119469,0.0299988,25.12,25.15,26.4107,24.58,0.0,25.122099,25.571068,NYSE,3837.0,13660.0,25.15,25.11,0.0,0.0,,0.0,0
AMH-PG,American Homes 4 Rent,23.65,0.8959,0.21,23.54,23.65,25.34,21.73,14.275191226,24.484467,23.434273,NYSE,2311.0,8911.0,23.54,23.44,0.482,49.07,2025-02-20T21:00:00.000+0000,593122255.0,1733259602
AMH-PH,American Homes 4 Rent,24.71,-0.6034,-0.15,24.5,24.76,26.25,22.6,14.231948817,24.944824,24.295725,NYSE,9857.0,11326.0,24.72,24.86,0.482,51.27,2025-02-20T21:00:00.000+0000,564682742.0,1733173185
AMK,"AssetMark Financial Holdings, Inc.",35.24,-0.0567,-0.02,35.24,35.27,37.54,22.92,2.63707968,34.7288,33.24165,NYSE,1471672.0,478059.0,35.26,35.26,1.92,18.354166666666668,2024-11-04T00:00:00.000+0000,74832000.0,1725480002
AMN,"AMN Healthcare Services, Inc.",27.15,-1.6304,-0.45,26.4702,27.73,80.22,23.37,1.033700955,35.6336,50.92295,NYSE,522704.0,1055747.0,27.43,27.6,1.43,18.99,2025-02-13T10:59:00.000+0000,38073700.0,1733259602
AMOV,"América Móvil, S.A.B. de C.V.",20.75,-1.0963,-0.23,20.65,20.84,22.57,15.86,65.611497344,20.35879,18.889381,NYSE,1089.0,3340.0,20.66,20.98,0.0,0.0,2022-12-31T05:00:00.000+0000,3161999872.0,1678889328
AMP,"Ameriprise Financial, Inc.",565.72,0.0619,0.35,564.22,568.59,577.0,349.9,54.883099512,521.193,450.08994,NYSE,372377.0,441760.0,568.05,565.37,26.18,21.61,2025-01-22T10:59:00.000+0000,97014600.0,1733259602
